method,target,feature_space,split_mode,grid_config_name,grid_config_path,config_architecture,config_scaler,config_optimizer,config_batch_size,config_activation,config_dropout,batch_size,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,128_64,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,2138.115819057974,2002.5832988679224,2942.3041797441256,4663.756105522221,3602.2509675102374,7099.888763311177,12,,,,,,,,,,,,,,,,2138.115819057974,1104.08203125,4663.756105522221,148810.294921875,6428.595605468749,2002.5832988679224,1632.075927734375,3602.2509675102374,39022.76611328125,2959.99560546875,2942.3041797441256,1570.036865234375,7099.888763311177,108529.5185546875,8244.2421875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,128_64,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,2143.45112499836,1766.2635734916855,2864.9236785262156,4749.716633226944,3662.4189937375113,7220.184743265933,12,,,,,,,,,,,,,,,,2143.45112499836,1105.3603515625,4749.716633226944,149005.6591796875,6892.614990234374,1766.2635734916855,1350.288330078125,3662.4189937375113,39291.635498046875,2627.86767578125,2864.9236785262156,1506.608642578125,7220.184743265933,109317.12060546876,8686.6845703125
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,128_64,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2194.9223803621417,1673.3832945294514,2682.933639373026,3889.046772709462,3730.0014447824983,6177.624815521175,12,,,,,,,,,,,,,,,,2194.9223803621417,1450.0389976501465,3889.046772709462,148118.4345703125,5476.377832031248,1673.3832945294514,806.39599609375,3730.0014447824983,40092.43310546875,5017.0615234375,2682.933639373026,1557.65771484375,6177.624815521175,97892.2421875,5822.6005859375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,128_64,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2209.893889388474,1636.1867519414536,2600.942712271481,3944.8701576524745,3694.125060454825,6276.122100855138,12,,,,,,,,,,,,,,,,2209.893889388474,1500.507318019867,3944.8701576524745,148410.88647460938,5360.772070312497,1636.1867519414536,964.527099609375,3694.125060454825,39882.902587890625,4723.5927734375,2600.942712271481,1487.94921875,6276.122100855138,98965.18359375,5579.72216796875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,128_64,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,1377.2387575156265,1718.386327627535,2411.8894200219647,3745.0728459326833,3586.0716771658253,5725.652547591173,13,,,,,,,,,,,,,,,,1377.2387575156265,315.6103515625,3745.0728459326833,146081.85888671875,5292.033203125,1718.386327627535,903.93798828125,3586.0716771658253,38638.88916015625,4172.640258789042,2411.8894200219647,1138.6318359375,5725.652547591173,90441.033203125,6210.60302734375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,128_64,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,1758.2417830536888,1693.9574249554578,2457.6490062814655,3873.905534992591,3629.703837972696,6059.135534150972,12,,,,,,,,,,,,,,,,1758.2417830536888,881.42822265625,3873.905534992591,147451.408203125,5483.508984374996,1693.9574249554578,934.990966796875,3629.703837972696,39193.84326171875,4734.650097656249,2457.6490062814655,1139.6943359375,6059.135534150972,95580.466796875,6112.85009765625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,128_64,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,2207.7893971247436,1729.9122880319817,2639.361194287324,3990.033950179653,3699.575718997133,6343.511973366573,11,,,,,,,,,,,,,,,,2207.7893971247436,1450.288818359375,3990.033950179653,148460.947265625,5440.100976562498,1729.9122880319817,1109.8466796875,3699.575718997133,40064.390625,4758.6240234375,2639.361194287324,1459.4703369140625,6343.511973366573,99999.5400390625,5624.861328125
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,128_64,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,2216.736619428591,1790.6787295828792,2641.6792297458933,4007.007978672608,3668.459205878849,6371.107827934415,11,,,,,,,,,,,,,,,,2216.736619428591,1447.4225902557373,4007.007978672608,148456.5048828125,5426.204589843748,1790.6787295828792,1196.12255859375,3668.459205878849,39819.68310546875,4848.45751953125,2641.6792297458933,1382.9716796875,6371.107827934415,100435.751953125,5737.17578125
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,128_64,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,1319.58275742948,1670.022409995148,2308.641996774941,3753.1382159002537,3584.7386093154746,5763.899200757546,12,,,,,,,,,,,,,,,,1319.58275742948,328.961669921875,3753.1382159002537,146321.09326171875,5047.0595703125,1670.022409995148,875.4447021484375,3584.7386093154746,39071.84619140625,3740.067651367187,2308.641996774941,1069.3748779296875,5763.899200757546,91188.435546875,5856.44580078125
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,128_64,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,1324.6092775841305,1769.1020909898334,2433.6438261939898,3721.154246406499,3573.9954091068753,5692.664099211455,12,,,,,,,,,,,,,,,,1324.6092775841305,293.2821044921875,3721.154246406499,145765.6982421875,5220.770703124997,1769.1020909898334,1079.03515625,3573.9954091068753,38821.398193359375,3962.69963378906,2433.6438261939898,1206.45361328125,5692.664099211455,90126.373046875,6115.9853515625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,128_64,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2216.22993590889,1476.7619109162715,2574.673644913866,4276.703724004644,3757.032903909323,6745.195535760192,12,,,,,,,,,,,,,,,,2216.22993590889,1527.5760765075684,4276.703724004644,149711.87426757812,5354.577880859375,1476.7619109162715,733.6040649414062,3757.032903909323,40550.956298828125,3359.72265625,2574.673644913866,1337.59912109375,6745.195535760192,103832.857421875,6938.73291015625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,128_64,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2194.3178065893453,1798.497478516199,2655.601920687355,3973.03061471007,3705.395006234345,6311.091015012351,13,,,,,,,,,,,,,,,,2194.3178065893453,1465.7005138397217,3973.03061471007,148270.28759765625,5375.534228515621,1798.497478516199,1164.5496826171875,3705.395006234345,40094.135009765625,5007.767578125,2655.601920687355,1467.030029296875,6311.091015012351,99583.9658203125,5691.6181640625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,128_64,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,1972.111731537403,1510.1131729556475,2463.3718066207293,4222.651579957776,3727.4913487157614,6631.947124020442,12,,,,,,,,,,,,,,,,1972.111731537403,1207.5001525878906,4222.651579957776,149484.12548828125,5277.672180175776,1510.1131729556475,884.133056640625,3727.4913487157614,40286.561279296875,3683.7326171874993,2463.3718066207293,1226.552734375,6631.947124020442,102573.638671875,6355.34130859375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,128_64,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,1368.711583854874,1721.5290330366654,2369.9392560639926,3778.10148951124,3621.824661207878,5805.5443335049895,14,,,,,,,,,,,,,,,,1368.711583854874,316.2178955078125,3778.10148951124,146457.2041015625,5214.072265625,1721.5290330366654,903.4852294921876,3621.824661207878,39194.4208984375,4305.66064453125,2369.9392560639926,1092.963623046875,5805.5443335049895,91706.56640625,6088.8369140625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,128_64,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,2242.2709456846565,1421.7660318870903,2751.4163427887956,4618.785102237742,3871.179604668856,7121.252797821476,11,,,,,,,,,,,,,,,,2242.2709456846565,1445.694091796875,4618.785102237742,150353.873046875,6590.393066406246,1421.7660318870903,712.9402465820312,3871.179604668856,41092.13659667969,3525.926513671875,2751.4163427887956,1376.6538696289062,7121.252797821476,107350.4111328125,8528.480712890625
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,128_64,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,2127.8148700074003,1880.0547115313968,2695.3480848084982,3930.339300432433,3713.342621018787,6234.8633906497835,12,,,,,,,,,,,,,,,,2127.8148700074003,1455.256209373474,3930.339300432433,147732.484375,5503.891210937499,1880.0547115313968,1140.69482421875,3713.342621018787,40367.150146484375,4986.3095703125,2695.3480848084982,1553.7897396087646,6234.8633906497835,98780.07421875,5902.0849609375
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,128_64,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,1441.9044880105507,1870.0185778578991,2417.250900672682,3920.018604759891,3578.01143988916,6010.36085204942,12,,,,,,,,,,,,,,,,1441.9044880105507,348.1737060546875,3920.018604759891,147096.8330078125,5427.322802734375,1870.0185778578991,1155.28857421875,3578.01143988916,39035.748779296875,4778.875708007796,2417.250900672682,1220.4293212890625,6010.36085204942,94872.556640625,6238.63232421875
pcsa,memory,raw,record,pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,128_64,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,1577.6028463721416,1909.4665385183496,2496.283765497822,3853.117292787347,3558.327724806254,5955.537542083265,12,,,,,,,,,,,,,,,,1577.6028463721416,633.631103515625,3853.117292787347,146758.390625,5354.378222656248,1909.4665385183496,1104.4420166015625,3558.327724806254,38919.92724609375,4593.569042968749,2496.283765497822,1192.657470703125,5955.537542083265,94087.322265625,6326.8916015625
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,64_32,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2255.512163705001,1610.7508882432896,2819.1018594784564,4826.85840000766,3710.828969138043,7360.940559529417,14,,,,,,,,,,,,,,,,2255.512163705001,1212.3740234375,4826.85840000766,149244.04272460938,7434.381811523432,1610.7508882432896,1087.3525390625,3710.828969138043,39468.21044921875,2930.2587402343743,2819.1018594784564,1416.3017578125,7360.940559529417,110281.580078125,9142.39111328125
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,64_32,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2029.6162496146228,1593.6907620708023,2737.20602660425,4865.593801501542,3718.520427342357,7362.028982478691,16,,,,,,,,,,,,,,,,2029.6162496146228,947.072509765625,4865.593801501542,149340.41088867188,7365.301464843747,1593.6907620708023,1049.59228515625,3718.520427342357,39578.81787109375,2949.2306640624993,2737.20602660425,1323.56396484375,7362.028982478691,110136.82958984376,9122.923828125
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,64_32,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,2201.6748990393444,1586.092717300463,2809.2154705536027,4843.520231768728,3722.619979192958,7360.553326354973,13,,,,,,,,,,,,,,,,2201.6748990393444,1135.849853515625,4843.520231768728,149265.9990234375,7425.737866210931,1586.092717300463,1032.6944580078125,3722.619979192958,39505.682861328125,2973.2697998046783,2809.2154705536027,1357.8828125,7360.553326354973,110181.86669921876,9186.892578125
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,2179.6139326852435,1529.9388278112142,2776.673739857891,4894.974086864624,3751.5684343040457,7416.550504995275,13,,,,,,,,,,,,,,,,2179.6139326852435,1096.531005859375,4894.974086864624,149417.35375976562,7659.23945312499,1529.9388278112142,906.4833984375,3751.5684343040457,39626.453369140625,3126.806494140619,2776.673739857891,1269.157470703125,7416.550504995275,110497.8349609375,9388.4951171875
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,2277.0850731560927,1543.1932524582437,2792.493526676945,4869.6598872181285,3739.579892063056,7423.585285249571,12,,,,,,,,,,,,,,,,2277.0850731560927,1236.708251953125,4869.6598872181285,149357.15502929688,7686.129028320312,1543.1932524582437,911.931640625,3739.579892063056,39577.968994140625,3123.748291015624,2792.493526676945,1325.833984375,7423.585285249571,110639.0263671875,9366.20458984375
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,2206.698157457789,1479.963882264523,2738.37447064604,4954.2948869903885,3786.464055013586,7511.777534430866,12,,,,,,,,,,,,,,,,2206.698157457789,1116.294921875,4954.2948869903885,149585.87353515625,8023.318847656243,1479.963882264523,832.390869140625,3786.464055013586,39785.911865234375,3383.2584960937493,2738.37447064604,1166.04248046875,7511.777534430866,111091.37524414062,9680.137451171877
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,2088.6580745155725,1908.2142850965545,2890.4997873860752,4695.78167300151,3620.606167693575,7138.970317044294,12,,,,,,,,,,,,,,,,2088.6580745155725,1055.007080078125,4695.78167300151,148869.669921875,6540.733398437493,1908.2142850965545,1545.686767578125,3620.606167693575,39086.65869140625,2864.373486328116,2890.4997873860752,1526.650634765625,7138.970317044294,108718.94873046876,8407.59814453125
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,2102.4376991744725,1863.968633822737,2871.280561003859,4708.823651035516,3628.815793406268,7166.854831106285,12,,,,,,,,,,,,,,,,2102.4376991744725,1086.53271484375,4708.823651035516,148925.8369140625,6625.121972656249,1863.968633822737,1465.166748046875,3628.815793406268,39088.014404296875,2867.6891601562493,2871.280561003859,1566.04541015625,7166.854831106285,108875.3720703125,8514.41845703125
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,2343.583232028298,1600.3175921305594,2833.8702972799497,4825.717154998803,3718.025850528902,7383.10512579751,16,,,,,,,,,,,,,,,,2343.583232028298,1329.861083984375,4825.717154998803,149257.00708007812,7523.480249023432,1600.3175921305594,1054.02978515625,3718.025850528902,39521.253662109375,2979.427001953125,2833.8702972799497,1456.935546875,7383.10512579751,110498.619140625,9215.53466796875
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,2307.723836816488,1571.0331362733273,2804.96801038514,4848.4035013204875,3728.76771756575,7408.256043015949,16,,,,,,,,,,,,,,,,2307.723836816488,1278.470703125,4848.4035013204875,149313.49658203125,7616.471728515623,1571.0331362733273,960.858154296875,3728.76771756575,39560.09619140625,3055.1396484375,2804.96801038514,1397.09375,7408.256043015949,110610.12890625,9269.4072265625
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/pcsa/memory/raw/record/pcsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,2246.983182863993,1697.1483318077733,2865.016632170947,4774.190971373309,3686.06984781124,7277.67830239465,15,,,,,,,,,,,,,,,,2246.983182863993,1203.407470703125,4774.190971373309,149128.29248046875,7105.3124267578005,1697.1483318077733,1277.4078369140625,3686.06984781124,39348.37646484375,2693.4760253906243,2865.016632170947,1475.4921875,7277.67830239465,109740.0029296875,8903.70361328125
